x0,y0,x1,y1
-1.41866,-2.0501,5.66874,-1.014
-1.59186,-1.9501,5.66874,-1.214
-1.69186,-1.7769,5.56874,-1.3872
-1.69186,-1.5769,5.39553,-1.4872
-1.69186,-1.3769,5.19553,-1.4872
-1.59186,-1.20369,4.99553,-1.4872
-1.49186,-1.03049,4.82233,-1.3872
-1.39186,-0.857283,4.64912,-1.2872
-1.29186,-0.684078,4.44912,-1.2872
-1.19186,-0.510873,4.24912,-1.2872
-1.09186,-0.337668,4.04912,-1.2872
-0.991863,-0.164463,3.87592,-1.1872
-0.891863,0.00874228,3.77592,-1.014
-0.718658,0.108742,3.67592,-0.84079
-0.518658,0.108742,3.67592,-0.64079
-0.318658,0.108742,3.67592,-0.44079
-0.118658,0.108742,3.67592,-0.24079
0.0545471,0.00874228,3.67592,-0.0407905
0.154547,-0.164463,3.77592,0.132415
0.154547,-0.364463,3.87592,0.30562
0.154547,-0.564463,3.97592,0.478825
0.154547,-0.764463,4.14912,0.578825
0.154547,-0.964463,4.34912,0.578825
0.0545471,-1.13767,4.54912,0.578825
-0.118658,-1.23767,4.74912,0.578825
-0.318658,-1.23767,4.94912,0.578825
-0.491863,-1.13767,5.12233,0.678825
-0.665068,-1.03767,5.32233,0.678825
-0.765068,-0.864463,5.49553,0.578825
-0.765068,-0.664463,5.66874,0.478825
-0.765068,-0.464463,5.84194,0.378825
-0.765068,-0.264463,5.94194,0.20562
-0.765068,-0.0644628,6.04194,0.0324146
-0.765068,0.135537,6.14194,-0.14079
-0.665068,0.308742,6.14194,-0.34079
-0.491863,0.408742,6.14194,-0.54079
-0.318658,0.508742,6.14194,-0.74079
-0.118658,0.508742,6.04194,-0.913996
0.0545471,0.408742,5.86874,-1.014
0.154547,0.235537,5.69553,-1.114
0.154547,0.0355372,5.49553,-1.114
0.0545471,-0.137668,5.32233,-1.014
-0.118658,-0.237668,5.22233,-0.84079
-0.291863,-0.337668,5.12233,-0.667585
-0.465068,-0.437668,5.02233,-0.49438
-0.665068,-0.437668,5.02233,-0.29438
-0.838273,-0.337668,4.92233,-0.121175
-1.01148,-0.237668,4.74912,-0.0211752
-1.18468,-0.137668,4.64912,0.15203
-1.35789,-0.0376679,4.64912,0.35203
-1.45789,0.135537,4.74912,0.525235
-1.45789,0.335537,4.92233,0.625235
-1.45789,0.535537,5.12233,0.625235
-1.45789,0.735537,5.29553,0.525235
-1.35789,0.908742,5.46874,0.425235
-1.25789,1.08195,5.56874,0.25203
-1.08468,1.18195,5.56874,0.0520299
-0.911478,1.28195,5.46874,-0.121175
-0.738273,1.38195,5.29553,-0.221175
-0.538273,1.38195,5.09553,-0.221175
-0.365068,1.28195,4.89553,-0.221175
-0.191863,1.18195,4.69553,-0.221175
-0.018658,1.08195,4.52233,-0.121175
0.154547,0.981947,4.42233,0.0520299
0.327752,0.881947,4.42233,0.25203
0.500957,0.781947,4.52233,0.425235
0.600957,0.608742,4.69553,0.525235
0.600957,0.408742,4.89553,0.525235
0.600957,0.208742,5.09553,0.525235
0.500957,0.0355372,5.26874,0.625235
0.400957,-0.137668,5.46874,0.625235
0.227752,-0.237668,5.66874,0.625235
0.0277522,-0.237668,5.84194,0.725235
-0.145453,-0.137668,5.94194,0.89844
-0.245453,0.0355372,6.11515,0.99844
-0.245453,0.235537,6.28836,1.09844
-0.145453,0.408742,6.48836,1.09844
0.0277522,0.508742,6.68836,1.09844
0.200957,0.608742,6.86156,1.19844
0.400957,0.608742,7.06156,1.19844
0.574162,0.508742,7.23477,1.09844
0.747367,0.408742,7.40797,0.99844
0.847367,0.235537,7.60797,0.99844
0.947367,0.0623321,7.80797,0.99844
1.04737,-0.110873,7.98118,0.89844
1.14737,-0.284078,8.08118,0.725235
1.24737,-0.457283,8.25438,0.625235
1.24737,-0.657283,8.45438,0.625235
1.24737,-0.857283,8.62759,0.525235
1.24737,-1.05728,8.72759,0.35203
1.24737,-1.25728,8.72759,0.15203
1.24737,-1.45728,8.72759,-0.0479701
1.24737,-1.65728,8.62759,-0.221175
1.14737,-1.83049,8.45438,-0.321175
0.974162,-1.93049,8.25438,-0.321175
0.800957,-2.03049,8.08118,-0.221175
0.627752,-2.13049,7.98118,-0.0479701
0.427752,-2.13049,7.98118,0.15203
0.254547,-2.03049,7.88118,0.325235
0.081342,-1.93049,7.88118,0.525235
-0.018658,-1.75728,7.88118,0.725235
-0.118658,-1.58408,7.88118,0.925235
-0.218658,-1.41087,7.88118,1.12523
-0.318658,-1.23767,7.98118,1.29844
-0.418658,-1.06446,8.08118,1.47165
-0.518658,-0.891258,8.25438,1.57165
-0.518658,-0.691258,8.42759,1.67165
-0.418658,-0.518053,8.60079,1.77165
-0.318658,-0.344848,8.774,1.87165
-0.145453,-0.244848,8.974,1.87165
0.0545471,-0.244848,9.174,1.87165
0.254547,-0.244848,9.3472,1.77165
0.427752,-0.344848,9.4472,1.59844
0.527752,-0.518053,9.5472,1.42523
0.527752,-0.718053,9.72041,1.32523
0.427752,-0.891258,9.89361,1.22523
0.327752,-1.06446,10.0668,1.12523
0.227752,-1.23767,10.1668,0.95203
0.0545471,-1.33767,10.1668,0.75203
-0.118658,-1.43767,10.0668,0.578825
-0.318658,-1.43767,9.89361,0.478825
-0.518658,-1.43767,9.69361,0.478825
-0.718658,-1.43767,9.52041,0.578825
-0.918658,-1.43767,9.3472,0.678825
-1.11866,-1.43767,9.2472,0.85203
-1.31866,-1.43767,9.1472,1.02523
-1.51866,-1.43767,9.1472,1.22523
-1.71866,-1.43767,9.2472,1.39844
-1.91866,-1.43767,9.2472,1.59844
-2.09186,-1.33767,9.3472,1.77165
-2.26507,-1.23767,9.52041,1.87165
-2.36507,-1.06446,9.72041,1.87165
-2.46507,-0.891258,9.92041,1.87165
-2.56507,-0.718053,10.0936,1.77165
-2.56507,-0.518053,10.1936,1.59844
-2.56507,-0.318053,10.1936,1.39844
-2.46507,-0.144848,10.0936,1.22523
-2.36507,0.0283575,9.92041,1.12523
-2.26507,0.201563,9.7472,1.02523
-2.09186,0.301563,9.5472,1.02523
-1.91866,0.401563,9.374,1.12523
-1.71866,0.401563,9.20079,1.22523
-1.51866,0.401563,9.10079,1.39844
-1.34545,0.301563,9.00079,1.57165
-1.17225,0.201563,9.00079,1.77165
-1.07225,0.0283575,9.00079,1.97165
-1.07225,-0.171642,9.10079,2.14485
-1.17225,-0.344848,9.274,2.24485
-1.34545,-0.444848,9.4472,2.34485
-1.51866,-0.544848,9.6472,2.34485
-1.69186,-0.644848,9.82041,2.24485
-1.86507,-0.744848,9.92041,2.07165
-2.03827,-0.844848,10.0204,1.89844
-2.21148,-0.944848,10.0204,1.69844
-2.41148,-0.944848,10.1204,1.52523
-2.61148,-0.944848,10.1204,1.32523
-2.78468,-0.844848,10.2204,1.15203
-2.88468,-0.671642,10.3936,1.05203
-2.88468,-0.471642,10.4936,0.878825
-2.88468,-0.271642,10.4936,0.678825
-2.78468,-0.0984374,10.4936,0.478825
-2.68468,0.0747677,10.4936,0.278825
-2.51148,0.174768,10.3936,0.10562
-2.33827,0.274768,10.2204,0.00561971
-2.16507,0.374768,10.0204,0.00561971
-1.99186,0.474768,9.82041,0.00561971
-1.81866,0.574768,9.6472,0.10562
-1.61866,0.574768,9.5472,0.278825
-1.44545,0.474768,9.4472,0.45203
-1.27225,0.374768,9.3472,0.625235
-1.09904,0.274768,9.3472,0.825235
-0.925838,0.174768,9.2472,0.99844
-0.825838,0.0015626,9.2472,1.19844
-0.725838,-0.171642,9.3472,1.37165
-0.725838,-0.371642,9.4472,1.54485
-0.725838,-0.571642,9.62041,1.64485
-0.825838,-0.744848,9.82041,1.64485
-0.999043,-0.844848,9.99361,1.54485
-1.17225,-0.944848,10.1668,1.44485
-1.34545,-1.04485,10.2668,1.27165
-1.54545,-1.04485,10.2668,1.07165
-1.71866,-0.944848,10.2668,0.871645
-1.89186,-0.844848,10.2668,0.671645
-2.06507,-0.744848,10.2668,0.471645
-2.16507,-0.571642,10.2668,0.271645
-2.16507,-0.371642,10.1668,0.09844
-2.06507,-0.198437,9.99361,-0.00155997
-1.89186,-0.0984374,9.79361,-0.00155997
-1.69186,-0.0984374,9.62041,0.09844
-1.49186,-0.0984374,9.4472,0.19844
-1.29186,-0.0984374,9.3472,0.371645
-1.11866,-0.198437,9.3472,0.571645
-0.945453,-0.298437,9.4472,0.74485
-0.772248,-0.398437,9.62041,0.84485
-0.599043,-0.498437,9.82041,0.84485
-0.425838,-0.598437,9.99361,0.94485
-0.252633,-0.698437,10.1936,0.94485
-0.0794275,-0.798437,10.3668,0.84485
0.0937776,-0.898437,10.4668,0.671645
0.266983,-0.998437,10.4668,0.471645
0.366983,-1.17164,10.3668,0.29844
0.366983,-1.37164,10.1936,0.19844
0.366983,-1.57164,10.0204,0.09844
0.366983,-1.77164,9.82041,0.09844
0.366983,-1.97164,9.62041,0.09844
0.366983,-2.17164,9.4472,0.19844
0.266983,-2.34485,9.274,0.29844
0.166983,-2.51805,9.10079,0.39844
0.0669826,-2.69126,9.00079,0.571645
-0.106222,-2.79126,8.90079,0.74485
-0.306222,-2.79126,8.90079,0.94485
-0.506222,-2.79126,8.90079,1.14485
-0.679428,-2.69126,9.00079,1.31806
-0.779428,-2.51805,9.174,1.41806
-0.879428,-2.34485,9.274,1.59126
-0.879428,-2.14485,9.4472,1.69126
-0.779428,-1.97164,9.62041,1.79126
-0.606222,-1.87164,9.82041,1.79126
-0.406222,-1.87164,10.0204,1.79126
-0.233017,-1.97164,10.1936,1.69126
-0.133017,-2.14485,10.2936,1.51806
-0.133017,-2.34485,10.2936,1.31806
-0.133017,-2.54485,10.3936,1.14485
-0.233017,-2.71805,10.4936,0.971645
-0.406222,-2.81805,10.4936,0.771645
-0.579428,-2.91805,10.3936,0.59844
-0.779428,-2.91805,10.2936,0.425235
-0.952633,-2.81805,10.1936,0.25203
-1.05263,-2.64485,10.0204,0.15203
-1.15263,-2.47164,9.82041,0.15203
-1.15263,-2.27164,9.6472,0.25203
-1.05263,-2.09844,9.474,0.35203
-0.952633,-1.92523,9.374,0.525235
-0.852633,-1.75203,9.374,0.725235
-0.679428,-1.65203,9.474,0.89844
-0.479428,-1.65203,9.6472,0.99844
-0.306222,-1.75203,9.82041,1.09844
-0.133017,-1.85203,10.0204,1.09844
0.0401877,-1.95203,10.1936,0.99844
0.213393,-2.05203,10.3668,0.89844
0.313393,-2.22523,10.54,0.79844
0.313393,-2.42523,10.7132,0.69844
0.213393,-2.59844,10.8864,0.59844
0.0401877,-2.69844,10.9864,0.425235
-0.133017,-2.79844,10.9864,0.225235
-0.333017,-2.79844,10.8864,0.0520299
-0.506222,-2.69844,10.7132,-0.0479701
-0.606222,-2.52523,10.5132,-0.0479701
-0.706222,-2.35203,10.3132,-0.0479701
-0.806222,-2.17882,10.14,0.0520299
-0.906222,-2.00562,9.94002,0.0520299
-1.00622,-1.83241,9.76682,0.15203
-1.10622,-1.65921,9.66682,0.325235
-1.10622,-1.45921,9.66682,0.525235
-1.00622,-1.286,9.76682,0.69844
-0.833017,-1.186,9.86682,0.871645
-0.659812,-1.086,9.96682,1.04485
-0.486607,-0.986002,9.96682,1.24485
-0.286607,-0.986002,10.0668,1.41806
-0.113402,-1.086,10.24,1.51806
-0.0134021,-1.25921,10.4132,1.61806
-0.0134021,-1.45921,10.5864,1.71806
-0.113402,-1.63241,10.7864,1.71806
-0.286607,-1.73241,10.9596,1.81806
-0.486607,-1.73241,11.0596,1.99126
-0.686607,-1.73241,11.2328,2.09126
-0.886607,-1.73241,11.4328,2.09126
-1.05981,-1.63241,11.6328,2.09126
-1.23302,-1.53241,11.806,1.99126
-1.33302,-1.35921,11.906,1.81806
-1.33302,-1.15921,11.906,1.61806
-1.23302,-0.986002,11.806,1.44485
-1.05981,-0.886002,11.806,1.24485
-0.859812,-0.886002,11.706,1.07165
-0.686607,-0.986002,11.5328,0.971645
-0.586607,-1.15921,11.3328,0.971645
-0.486607,-1.33241,11.1328,0.971645
-0.486607,-1.53241,10.9596,1.07165
-0.586607,-1.70562,10.7864,1.17165
-0.759812,-1.80562,10.6132,1.27165
-0.933017,-1.90562,10.5132,1.44485
-1.10622,-2.00562,10.5132,1.64485
-1.27943,-2.10562,10.6132,1.81806
-1.47943,-2.10562,10.7864,1.91806
-1.67943,-2.10562,10.9864,1.91806
-1.87943,-2.10562,11.1596,1.81806
-2.07943,-2.10562,11.2596,1.64485
-2.25263,-2.00562,11.4328,1.54485
-2.35263,-1.83241,11.5328,1.37165
-2.35263,-1.63241,11.5328,1.17165
-2.35263,-1.43241,11.4328,0.99844
-2.35263,-1.23241,11.2596,0.89844
-2.25263,-1.05921,11.1596,0.725235
-2.15263,-0.886002,11.0596,0.55203
-2.05263,-0.712797,10.9596,0.378825
-1.87943,-0.612797,10.7864,0.278825
-1.70622,-0.512797,10.5864,0.278825
-1.53302,-0.412797,10.4132,0.378825
-1.33302,-0.412797,10.3132,0.55203
-1.13302,-0.412797,10.2132,0.725235
-0.959812,-0.512797,10.2132,0.925235
-0.786607,-0.612797,10.3132,1.09844
-0.686607,-0.786002,10.3132,1.29844
-0.686607,-0.986002,10.4132,1.47165
-0.786607,-1.15921,10.5864,1.57165
-0.886607,-1.33241,10.7596,1.67165
-0.986607,-1.50562,10.9596,1.67165
-1.15981,-1.60562,11.1328,1.57165
-1.35981,-1.60562,11.306,1.47165
-1.55981,-1.60562,11.4793,1.37165
-1.73302,-1.50562,11.5793,1.19844
-1.90622,-1.40562,11.5793,0.99844
-2.00622,-1.23241,11.5793,0.79844
-2.00622,-1.03241,11.4793,0.625235
-2.00622,-0.832412,11.3793,0.45203
-1.90622,-0.659207,11.206,0.35203
-1.73302,-0.559207,11.006,0.35203
-1.55981,-0.459207,10.806,0.35203
-1.38661,-0.359207,10.606,0.35203
-1.18661,-0.359207,10.4328,0.45203
-1.0134,-0.459207,10.2596,0.55203
-0.840197,-0.559207,10.0596,0.55203
-0.666992,-0.659207,9.88643,0.65203
-0.566992,-0.832412,9.68643,0.65203
-0.566992,-1.03241,9.51323,0.75203
-0.566992,-1.23241,9.34002,0.85203
-0.666992,-1.40562,9.16682,0.95203
-0.766992,-1.57882,8.99361,1.05203
-0.940197,-1.67882,8.82041,1.15203
-1.1402,-1.67882,8.72041,1.32523
-1.3402,-1.67882,8.72041,1.52523
-1.5134,-1.57882,8.72041,1.72523
-1.6134,-1.40562,8.72041,1.92523
-1.6134,-1.20562,8.82041,2.09844
-1.6134,-1.00562,8.99361,2.19844
-1.6134,-0.805617,9.16682,2.29844
-1.6134,-0.605617,9.36682,2.29844
-1.6134,-0.405617,9.56682,2.29844
-1.6134,-0.205617,9.74002,2.39844
-1.6134,-0.00561707,9.94002,2.39844
-1.5134,0.167588,10.1132,2.29844
-1.4134,0.340793,10.2132,2.12523
-1.2402,0.440793,10.2132,1.92523
-1.06699,0.540793,10.2132,1.72523
-0.866992,0.540793,10.1132,1.55203
-0.666992,0.540793,10.0132,1.37882
-0.493787,0.440793,9.84002,1.27882
-0.320582,0.340793,9.66682,1.17882
-0.220582,0.167588,9.49361,1.07882
-0.120582,-0.00561707,9.32041,0.978825
-0.120582,-0.205617,9.12041,0.978825
-0.220582,-0.378822,8.9472,1.07882
-0.320582,-0.552027,8.8472,1.25203
-0.420582,-0.725232,8.7472,1.42523
-0.593787,-0.825232,8.7472,1.62523
-0.766992,-0.925232,8.8472,1.79844
-0.940197,-1.02523,9.02041,1.89844
-1.1134,-1.12523,9.22041,1.89844
-1.28661,-1.22523,9.42041,1.89844
-1.45981,-1.32523,9.59361,1.79844
-1.63302,-1.42523,9.69361,1.62523
-1.83302,-1.42523,9.79361,1.45203
-2.03302,-1.42523,9.89361,1.27882
-2.23302,-1.42523,9.99361,1.10562
-2.43302,-1.42523,10.0936,0.932415
-2.63302,-1.42523,10.1936,0.75921
-2.80622,-1.32523,10.1936,0.55921
-2.97943,-1.22523,10.0936,0.386004
-3.07943,-1.05203,9.92041,0.286004
-3.17943,-0.878822,9.72041,0.286004
-3.27943,-0.705617,9.52041,0.286004
-3.37943,-0.532412,9.3472,0.186004
-3.37943,-0.332412,9.1472,0.186004
-3.27943,-0.159207,8.974,0.286004
-3.17943,0.0139982,8.80079,0.386004
-3.07943,0.187203,8.70079,0.55921
-2.90622,0.287203,8.60079,0.732415
-2.70622,0.287203,8.60079,0.932415
-2.53302,0.187203,8.50079,1.10562
-2.35981,0.0872032,8.50079,1.30562
-2.25981,-0.0860018,8.60079,1.47882
-2.15981,-0.259207,8.774,1.57882
-2.15981,-0.459207,8.974,1.57882
-2.15981,-0.659207,9.174,1.57882
-2.15981,-0.859207,9.3472,1.47882
-2.25981,-1.03241,9.52041,1.37882
-2.43302,-1.13241,9.69361,1.27882
-2.60622,-1.23241,9.79361,1.10562
-2.77943,-1.33241,9.79361,0.90562
-2.97943,-1.33241,9.79361,0.70562
-3.15263,-1.23241,9.79361,0.50562
-3.25263,-1.05921,9.79361,0.30562
-3.35263,-0.886002,9.79361,0.10562
-3.45263,-0.712797,9.69361,-0.0675854
-3.55263,-0.539592,9.59361,-0.24079
-3.55263,-0.339592,9.42041,-0.34079
-3.55263,-0.139592,9.2472,-0.44079
-3.55263,0.0604083,9.0472,-0.44079
-3.55263,0.260408,8.874,-0.34079
-3.45263,0.433613,8.70079,-0.24079
-3.35263,0.606818,8.60079,-0.0675854
-3.17943,0.706818,8.50079,0.10562
-3.00622,0.806818,8.40079,0.278825
-2.83302,0.906818,8.30079,0.45203
-2.63302,0.906818,8.30079,0.65203
-2.43302,0.906818,8.30079,0.85203
-2.25981,0.806818,8.30079,1.05203
-2.15981,0.633613,8.30079,1.25203
-2.15981,0.433613,8.40079,1.42523
-2.15981,0.233613,8.574,1.52523
-2.15981,0.0336134,8.674,1.69844
-2.25981,-0.139592,8.774,1.87165
-2.35981,-0.312797,8.874,2.04485
-2.53302,-0.412797,8.974,2.21806
-2.70622,-0.512797,9.1472,2.31806
-2.90622,-0.512797,9.3472,2.31806
-3.07943,-0.412797,9.5472,2.31806
-3.25263,-0.312797,9.72041,2.41806
-3.35263,-0.139592,9.89361,2.51806
-3.45263,0.0336134,10.0668,2.61806
-3.55263,0.206818,10.2668,2.61806
-3.55263,0.406818,10.44,2.51806
-3.45263,0.580024,10.6132,2.41806
-3.35263,0.753229,10.7864,2.31806
-3.25263,0.926434,10.9596,2.21806
-3.15263,1.09964,11.0596,2.04485
-3.05263,1.27284,11.1596,1.87165
-2.95263,1.44605,11.1596,1.67165
-2.77943,1.54605,11.1596,1.47165
-2.60622,1.64605,11.1596,1.27165
-2.43302,1.74605,11.0596,1.09844
-2.23302,1.74605,10.8864,0.99844
-2.03302,1.74605,10.7864,0.825235
-1.83302,1.74605,10.6132,0.725235
-1.63302,1.74605,10.44,0.625235
-1.43302,1.74605,10.24,0.625235
-1.23302,1.74605,10.0668,0.725235
-1.03302,1.74605,9.86682,0.725235
-0.833017,1.74605,9.69361,0.825235
-0.633017,1.74605,9.59361,0.99844
-0.459812,1.64605,9.59361,1.19844
-0.286607,1.54605,9.59361,1.39844
-0.113402,1.44605,9.69361,1.57165
0.059803,1.34605,9.69361,1.77165
0.159803,1.17284,9.69361,1.97165
0.259803,0.999639,9.59361,2.14485
0.359803,0.826434,9.42041,2.24485
0.459803,0.653229,9.2472,2.34485
0.559803,0.480024,9.074,2.44485
0.659803,0.306818,8.974,2.61806
0.759803,0.133613,8.874,2.79126
0.759803,-0.0663866,8.874,2.99126
0.759803,-0.266387,8.874,3.19126
0.659803,-0.439592,8.974,3.36447
0.486598,-0.539592,9.074,3.53767
0.313393,-0.639592,9.2472,3.63767
0.140188,-0.739592,9.4472,3.63767
-0.0330174,-0.839592,9.6472,3.63767
-0.206222,-0.939592,9.82041,3.53767
-0.379428,-1.03959,9.99361,3.43767
-0.579428,-1.03959,10.0936,3.26447
-0.779428,-1.03959,10.0936,3.06447
-0.952633,-0.939592,10.0936,2.86447
-1.12584,-0.839592,9.99361,2.69126
-1.29904,-0.739592,9.89361,2.51806
-1.47225,-0.639592,9.72041,2.41806
-1.64545,-0.539592,9.5472,2.31806
-1.74545,-0.366387,9.3472,2.31806
-1.74545,-0.166387,9.1472,2.31806
-1.64545,0.00681849,8.974,2.41806
-1.47225,0.106818,8.80079,2.51806
-1.29904,0.206818,8.70079,2.69126
-1.09904,0.206818,8.70079,2.89126
-0.899043,0.206818,8.70079,3.09126
-0.699043,0.206818,8.80079,3.26447
-0.499043,0.206818,8.80079,3.46447
-0.299043,0.206818,8.90079,3.63767
-0.125838,0.106818,9.00079,3.81088
0.0473674,0.00681849,9.00079,4.01088
0.147367,-0.166387,9.10079,4.18408
0.247367,-0.339592,9.20079,4.35729
0.347367,-0.512797,9.374,4.45729
0.447367,-0.686002,9.574,4.45729
0.447367,-0.886002,9.7472,4.35729
0.447367,-1.086,9.8472,4.18408
0.447367,-1.286,9.8472,3.98408
0.447367,-1.486,9.7472,3.81088
0.347367,-1.65921,9.7472,3.61088
0.174162,-1.75921,9.6472,3.43767
0.000957233,-1.85921,9.474,3.33767
-0.172248,-1.95921,9.274,3.33767
-0.372248,-1.95921,9.10079,3.43767
-0.572248,-1.95921,9.00079,3.61088
-0.745453,-1.85921,9.00079,3.81088
-0.845453,-1.686,9.10079,3.98408
-0.945453,-1.5128,9.10079,4.18408
-1.04545,-1.33959,9.10079,4.38408
-1.14545,-1.16639,9.20079,4.55729
-1.24545,-0.993182,9.374,4.65729
-1.34545,-0.819976,9.574,4.65729
-1.44545,-0.646771,9.7472,4.55729
-1.44545,-0.446771,9.8472,4.38408
-1.34545,-0.273566,9.9472,4.21088
-1.17225,-0.173566,10.0472,4.03767
-0.999043,-0.0735663,10.0472,3.83767
-0.825838,0.0264337,9.9472,3.66447
-0.652633,0.126434,9.8472,3.49126
-0.452633,0.126434,9.8472,3.29126
-0.252633,0.126434,9.7472,3.11806
-0.0794275,0.0264337,9.574,3.01806
0.0937776,-0.0735663,9.374,3.01806
0.193778,-0.246771,9.20079,3.11806
0.293778,-0.419976,9.10079,3.29126
0.393778,-0.593182,9.10079,3.49126
0.393778,-0.793182,9.20079,3.66447
0.393778,-0.993182,9.30079,3.83767
0.293778,-1.16639,9.474,3.93767
0.120572,-1.26639,9.6472,4.03767
-0.0526326,-1.36639,9.82041,4.13767
-0.252633,-1.36639,10.0204,4.13767
-0.452633,-1.36639,10.1936,4.03767
-0.652633,-1.36639,10.2936,3.86447
-0.825838,-1.26639,10.2936,3.66447
-0.925838,-1.09318,10.3936,3.49126
-1.02584,-0.919976,10.4936,3.31806
-1.02584,-0.719976,10.4936,3.11806
-0.925838,-0.546771,10.3936,2.94485
-0.825838,-0.373566,10.3936,2.74485
-0.725838,-0.200361,10.2936,2.57165
-0.552633,-0.100361,10.1936,2.39844
-0.379428,-0.000361185,10.0204,2.29844
-0.179428,-0.000361185,9.82041,2.29844
-0.00622244,-0.100361,9.6472,2.39844
0.166983,-0.200361,9.474,2.49844
0.266983,-0.373566,9.374,2.67165
0.266983,-0.573566,9.274,2.84485
0.166983,-0.746771,9.174,3.01806
-0.00622244,-0.846771,9.174,3.21806
-0.179428,-0.946771,9.274,3.39126
-0.379428,-0.946771,9.4472,3.49126
-0.552633,-0.846771,9.6472,3.49126
-0.725838,-0.746771,9.82041,3.39126
-0.825838,-0.573566,9.92041,3.21806
-0.825838,-0.373566,9.92041,3.01806
-0.725838,-0.200361,9.82041,2.84485
-0.625838,-0.0271561,9.6472,2.74485
-0.525838,0.146049,9.4472,2.74485
-0.352633,0.246049,9.2472,2.74485
-0.179428,0.346049,9.074,2.84485
-0.00622244,0.446049,8.90079,2.94485
0.193778,0.446049,8.72759,3.04485
0.393778,0.446049,8.55438,3.14485
0.593778,0.446049,8.38118,3.24485
0.766983,0.346049,8.28118,3.41806
0.866983,0.172844,8.18118,3.59126
0.866983,-0.0271561,8.18118,3.79126
0.766983,-0.200361,8.18118,3.99126
0.593778,-0.300361,8.18118,4.19126
0.420572,-0.400361,8.28118,4.36447
0.247367,-0.500361,8.45438,4.46447
0.0741623,-0.600361,8.65438,4.46447
-0.125838,-0.600361,8.82759,4.36447
-0.325838,-0.600361,9.00079,4.26447
-0.499043,-0.500361,9.10079,4.09126
-0.672248,-0.400361,9.20079,3.91806
-0.845453,-0.300361,9.20079,3.71806
-0.945453,-0.127156,9.20079,3.51806
-0.945453,0.0728439,9.30079,3.34485
-0.845453,0.246049,9.30079,3.14485
-0.672248,0.346049,9.20079,2.97165
-0.472248,0.346049,9.02759,2.87165
-0.272248,0.346049,8.82759,2.87165
-0.0990428,0.246049,8.65438,2.77165
0.0741623,0.146049,8.45438,2.77165
0.174162,-0.0271561,8.25438,2.77165
0.174162,-0.227156,8.08118,2.87165
0.0741623,-0.400361,7.90797,2.97165
-0.0258377,-0.573566,7.73477,3.07165
-0.125838,-0.746771,7.56156,3.17165
-0.299043,-0.846771,7.46156,3.34485
-0.472248,-0.946771,7.46156,3.54485
-0.645453,-1.04677,7.46156,3.74485
-0.818658,-1.14677,7.36156,3.91806
-0.991863,-1.24677,7.18836,4.01806
-1.19186,-1.24677,7.08836,4.19126
-1.36507,-1.14677,6.98836,4.36447
-1.53827,-1.04677,6.98836,4.56447
-1.71148,-0.946771,7.08836,4.73767
-1.81148,-0.773566,7.08836,4.93767
-1.81148,-0.573566,7.18836,5.11088
-1.81148,-0.373566,7.36156,5.21088
-1.81148,-0.173566,7.53477,5.31088
-1.71148,-0.000361185,7.73477,5.31088
-1.61148,0.172844,7.93477,5.31088
-1.51148,0.346049,8.13477,5.31088
-1.33827,0.446049,8.30797,5.21088
-1.16507,0.546049,8.50797,5.21088
-0.965068,0.546049,8.68118,5.11088
-0.765068,0.546049,8.78118,4.93767
-0.591863,0.446049,8.78118,4.73767
-0.491863,0.272844,8.78118,4.53767
-0.391863,0.0996388,8.68118,4.36447
-0.291863,-0.0735663,8.58118,4.19126
-0.291863,-0.273566,8.40797,4.09126
-0.291863,-0.473566,8.20797,4.09126
-0.391863,-0.646771,8.03477,4.19126
-0.491863,-0.819976,7.83477,4.19126
-0.665068,-0.919976,7.66156,4.29126
-0.865068,-0.919976,7.48836,4.39126
-1.06507,-0.919976,7.38836,4.56447
-1.26507,-0.919976,7.28836,4.73767
-1.43827,-0.819976,7.28836,4.93767
-1.61148,-0.719976,7.28836,5.13767
-1.78468,-0.619976,7.28836,5.33767
-1.95789,-0.519976,7.38836,5.51088
-2.13109,-0.419976,7.56156,5.61088
-2.3043,-0.319976,7.73477,5.71088
-2.4775,-0.219976,7.83477,5.88408
-2.65071,-0.119976,8.00797,5.98408
-2.82391,-0.0199764,8.20797,5.98408
-2.99712,0.0800236,8.38118,5.88408
-3.17032,0.180024,8.55438,5.78408
-3.27032,0.353229,8.65438,5.61088
-3.37032,0.526434,8.65438,5.41088
-3.37032,0.726434,8.55438,5.23767
-3.37032,0.926434,8.45438,5.06447
-3.27032,1.09964,8.28118,4.96447
-3.09712,1.19964,8.08118,4.96447
-2.92391,1.29964,7.88118,4.96447
-2.75071,1.39964,7.68118,4.96447
-2.5775,1.49964,7.48118,4.96447
-2.3775,1.49964,7.30797,4.86447
-2.1775,1.49964,7.20797,4.69126
-1.9775,1.49964,7.03477,4.59126
-1.8043,1.39964,6.86156,4.49126
-1.7043,1.22643,6.68836,4.39126
-1.7043,1.02643,6.48836,4.39126
-1.8043,0.853229,6.28836,4.39126
-1.9775,0.753229,6.11515,4.49126
-2.1775,0.753229,6.01515,4.66447
-2.3775,0.753229,5.91515,4.83767
-2.55071,0.853229,5.91515,5.03767
-2.72391,0.953229,6.01515,5.21088
-2.82391,1.12643,6.11515,5.38408
-2.82391,1.32643,6.28836,5.48408
-2.72391,1.49964,6.48836,5.48408
